1;AT;;;;;;16.3667;48.2;1004
1;AT;;;;;;16.3667;48.2;1010
1;AT;;;;;;16.3667;48.2;1012
1;AT;;;;;;16.3667;48.2;1013
1;AT;;;;;;16.3667;48.2;1014
1;AT;;;;;;16.3667;48.2;1015
1;AT;;;;;;16.3667;48.2;1016
1;AT;;;;;;16.3667;48.2;1020
1;AT;;;;;;16.3667;48.2;1022
1;AT;;;;;;16.3667;48.2;1023
1;AT;;;;;;16.3667;48.2;1024
1;AT;;;;;;16.3667;48.2;1025
1;AT;;;;;;16.3667;48.2;1030
1;AT;;;;;;16.3667;48.2;1032
1;AT;;;;;;16.3667;48.2;1033
1;AT;;;;;;16.3667;48.2;1034
1;AT;;;;;;16.3667;48.2;1035
1;AT;;;;;;16.3667;48.2;1036
1;AT;;;;;;16.3667;48.2;1037
1;AT;;;;;;16.3667;48.2;1038
1;AT;;;;;;16.3667;48.2;1040
1;AT;;;;;;16.3667;48.2;1042
1;AT;;;;;;16.3667;48.2;1043
1;AT;;;;;;16.3667;48.2;1045
1;AT;;;;;;16.3667;48.2;1050
1;AT;;;;;;16.3667;48.2;1052
1;AT;;;;;;16.3667;48.2;1053
1;AT;;;;;;16.3667;48.2;1060
1;AT;;;;;;16.3667;48.2;1062
1;AT;;;;;;16.3667;48.2;1070
1;AT;;;;;;16.3667;48.2;1072
1;AT;;;;;;16.3667;48.2;1080
1;AT;;;;;;16.3667;48.2;1082
1;AT;;;;;;16.3667;48.2;1090
1;AT;;;;;;16.3667;48.2;1092
1;AT;;;;;;16.3667;48.2;1093
1;AT;;;;;;16.3667;48.2;1094
1;AT;;;;;;16.3667;48.2;1095
1;AT;;;;;;16.3667;48.2;1096
1;AT;;;;;;16.3667;48.2;1097
1;AT;;;;;;16.3667;48.2;1100
1;AT;;;;;;16.3667;48.2;1102
1;AT;;;;;;16.3667;48.2;1103
1;AT;;;;;;16.3667;48.2;1104
1;AT;;;;;;16.3667;48.2;1105
1;AT;;;;;;16.3667;48.2;1106
1;AT;;;;;;16.3667;48.2;1107
1;AT;;;;;;16.3667;48.2;1108
1;AT;;;;;;16.3667;48.2;1110
1;AT;;;;;;16.3667;48.2;1112
1;AT;;;;;;16.3667;48.2;1113
1;AT;;;;;;16.3667;48.2;1120
1;AT;;;;;;16.3667;48.2;1122
1;AT;;;;;;16.3667;48.2;1123
1;AT;;;;;;16.3667;48.2;1124
1;AT;;;;;;16.3667;48.2;1125
1;AT;;;;;;16.3667;48.2;1126
1;AT;;;;;;16.3667;48.2;1127
1;AT;;;;;;16.3667;48.2;1130
1;AT;;;;;;16.3667;48.2;1132
1;AT;;;;;;16.3667;48.2;1133
1;AT;;;;;;16.3667;48.2;1134
1;AT;;;;;;16.3667;48.2;1136
1;AT;;;;;;16.3667;48.2;1140
1;AT;;;;;;16.3667;48.2;1142
1;AT;;;;;;16.3667;48.2;1143
1;AT;;;;;;16.3667;48.2;1144
1;AT;;;;;;16.3667;48.2;1145
1;AT;;;;;;16.3667;48.2;1147
1;AT;;;;;;16.3667;48.2;1149
1;AT;;;;;;16.3667;48.2;1150
1;AT;;;;;;16.3667;48.2;1152
1;AT;;;;;;16.3667;48.2;1153
1;AT;;;;;;16.3667;48.2;1160
1;AT;;;;;;16.3667;48.2;1162
1;AT;;;;;;16.3667;48.2;1163
1;AT;;;;;;16.3667;48.2;1164
1;AT;;;;;;16.3667;48.2;1165
1;AT;;;;;;16.3667;48.2;1166
1;AT;;;;;;16.3667;48.2;1170
1;AT;;;;;;16.3667;48.2;1172
1;AT;;;;;;16.3667;48.2;1173
1;AT;;;;;;16.3667;48.2;1174
1;AT;;;;;;16.3667;48.2;1180
1;AT;;;;;;16.3667;48.2;1182
1;AT;;;;;;16.3667;48.2;1183
1;AT;;;;;;16.3667;48.2;1184
1;AT;;;;;;16.3667;48.2;1190
1;AT;;;;;;16.3667;48.2;1192
1;AT;;;;;;16.3667;48.2;1193
1;AT;;;;;;16.3667;48.2;1194
1;AT;;;;;;16.3667;48.2;1195
1;AT;;;;;;16.3667;48.2;1196
1;AT;;;;;;16.3667;48.2;1197
1;AT;;;;;;16.3667;48.2;1199
1;AT;;;;;;16.3667;48.2;1200
1;AT;;;;;;16.3667;48.2;1202
1;AT;;;;;;16.3667;48.2;1203
1;AT;;;;;;16.3667;48.2;1204
1;AT;;;;;;16.3667;48.2;1205
1;AT;;;;;;16.3667;48.2;1206
1;AT;;;;;;16.3667;48.2;1210
1;AT;;;;;;16.3667;48.2;1212
1;AT;;;;;;16.3667;48.2;1213
1;AT;;;;;;16.3667;48.2;1214
1;AT;;;;;;16.3667;48.2;1215
1;AT;;;;;;16.3667;48.2;1216
1;AT;;;;;;16.3667;48.2;1217
1;AT;;;;;;16.3667;48.2;1218
1;AT;;;;;;16.3667;48.2;1220
1;AT;;;;;;16.3667;48.2;1222
1;AT;;;;;;16.3667;48.2;1223
1;AT;;;;;;16.3667;48.2;1224
1;AT;;;;;;16.3667;48.2;1225
1;AT;;;;;;16.3667;48.2;1226
1;AT;;;;;;16.3667;48.2;1227
1;AT;;;;;;16.3667;48.2;1228
1;AT;;;;;;16.3667;48.2;1229
1;AT;;;;;;16.3667;48.2;1230
1;AT;;;;;;16.3667;48.2;1232
1;AT;;;;;;16.3667;48.2;1233
1;AT;;;;;;16.3667;48.2;1234
1;AT;;;;;;16.3667;48.2;1235
1;AT;;;;;;16.3667;48.2;1236
1;AT;;;;;;16.3667;48.2;1237
1;AT;;;;;;16.3667;48.2;1238
1;AT;;;;;;16.3667;48.2;1239
1;AT;;;;;;16.3667;48.2;1600
1;AT;;;;;;16.3667;48.2;1810
1;AT;;;;;;16.2167;48.3833;2000
1;AT;;;;;;16.2306;48.4992;2002
1;AT;;;;;;16.2333;48.4167;2003
1;AT;;;;;;16.3;48.4333;2004
1;AT;;;;;;16.1167;48.4833;2013
1;AT;;;;;;16.0667;48.5;2014
1;AT;;;;;;16.0833;47.6167;2020
1;AT;;;;;;16.1833;48.6167;2023
1;AT;;;;;;16.1833;48.6667;2024
1;AT;;;;;;16.1667;48.5667;2031
1;AT;;;;;;16.2333;48.5833;2032
1;AT;;;;;;16.2333;48.6167;2033
1;AT;;;;;;16.2456;48.6639;2034
1;AT;;;;;;16.1;48.6167;2041
1;AT;;;;;;16.05;48.65;2042
1;AT;;;;;;15.95;48.6833;2051
1;AT;;;;;;16.05;48.7;2053
1;AT;;;;;;16.0667;48.7;2054
1;AT;;;;;;16.1167;48.7;2061
1;AT;;;;;;16.2333;48.7;2063
1;AT;;;;;;16.3;48.7167;2064
1;AT;;;;;;15.9;48.7;2073
1;AT;;;;;;16;48.7667;2074
1;AT;;;;;;15.8833;48.7833;2081
1;AT;;;;;;15.3667;46.6667;2082
1;AT;;;;;;15.6667;48.7833;2093
1;AT;;;;;;16.3333;48.35;2100
1;AT;;;;;;16.35;48.3167;2102
1;AT;;;;;;16.35;48.3;2103
1;AT;;;;;;16.25;48.3833;2104
1;AT;;;;;;14.9667;46.9833;2105
1;AT;;;;;;16.4167;48.4167;2112
1;AT;;;;;;16.3667;48.45;2113
1;AT;;;;;;16.4167;48.4667;2114
1;AT;;;;;;16.35;48.5333;2115
1;AT;;;;;;16.4;48.55;2116
1;AT;;;;;;16.4833;48.4;2122
1;AT;;;;;;16.4667;48.4167;2123
1;AT;;;;;;16.4667;48.4667;2124
1;AT;;;;;;16.4833;48.5333;2126
1;AT;;;;;;16.5767;48.57;2130
1;AT;;;;;;16.5167;48.6333;2132
1;AT;;;;;;16.4914;48.7208;2135
1;AT;;;;;;16.3833;48.7167;2136
1;AT;;;;;;16.5333;48.6667;2141
1;AT;;;;;;16.7236;48.6439;2143
